dataname,d,baseline,shd,precision,recall,F1,spuriousness,time,shd_ci95,precision_ci95,recall_ci95,F1_ci95,spuriousness_ci95,time_ci95
notears,100,DAS,35.0,0.9452054794520548,0.69,0.7976878612716762,5.47945205479452,3.7692643364270526,0.0,0.0,0.0,0.0,0.0,0.6997446603775019
notears,100,GIES,136.0,0.36082474226804123,0.8536585365853658,0.5072463768115942,54.63917525773196,0.11727144519488017,0.0,0.0,0.0,0.0,0.0,0.03887812892595927
notears,100,MLPNotears,31.0,0.8151866151866152,0.8888888888888888,0.850280112044818,17.554697554697555,15.86646113793055,1.9600000000000002,0.026234234234234207,0.01979797979797987,0.005215686274509948,2.673873873873875,0.25742890596389684
notears,100,Notears,82.0,0.95,0.19,0.3166666666666667,5.0,2.8370528876781465,0.0,0.0,0.0,0.0,0.0,0.17013586052258803
notears,100,SCORE,18.0,0.9713903743315508,0.8442424242424242,0.9032519150166209,2.2927807486631013,14.35270625948906,1.9600000000000002,0.03301604278074866,0.008315151515151567,0.009518138459314941,2.1879679144385022,7.871201481262846
notears,200,DAS,131.5,0.8039525691699605,0.4525,0.5790066564260112,19.604743083003953,5.198066602150599,12.739999999999998,0.04338339920948614,0.044100000000000014,0.0473691756272402,4.338339920948614,1.431442890882491
notears,200,GIES,344.0,0.3141025641025641,0.8647058823529412,0.46081504702194365,62.17948717948718,0.5694549560546875,0.0,0.0,0.0,0.0,0.0,0.015718623002370216
notears,200,MLPNotears,67.0,0.7968098415346121,0.8857868020304569,0.8389413770188667,18.94912427022519,39.33334236741066,0.0,0.0026563803169307497,0.004974619289340062,0.0007588338967381814,0.2778982485404507,2.0908194388548513
notears,200,Notears,162.0,0.8653846153846154,0.225,0.3571428571428571,13.461538461538462,7.552056769529978,0.0,0.0,0.0,0.0,0.0,0.04791737397511872
notears,200,SCORE,44.5,0.9078947368421053,0.8646608040201005,0.8857491266231626,8.947368421052632,39.9450832426548,0.9800000000000001,0.005157894736842121,0.000664824120603038,0.0028035066903960315,0.0,0.671839578549066
notears,300,DAS,312.5,0.43273231622746183,0.14021739130434782,0.21166253101736976,56.177317827803265,11.431969465812049,0.9800000000000001,0.00815533980582524,0.01917391304347826,0.022858560794044663,0.2613890963405527,0.43964233263333563
notears,300,GIES,503.0,0.33100558659217877,0.9080459770114943,0.4851586489252815,61.452513966480446,0.9794291138648987,0.0,0.0,0.0,0.0,0.0,0.0751786365509033
notears,300,MLPNotears,96.5,0.8133743542114122,0.8775167785234899,0.8442284642242952,18.04047909289681,68.39551474054655,0.9800000000000001,0.0005688744412840874,0.0032885906040268412,0.0018283391526395577,0.0549911959907892,13.857998606284454
notears,300,Notears,235.0,0.9012345679012346,0.24333333333333335,0.38320209973753283,9.876543209876543,28.796873891353606,0.0,0.0,0.0,0.0,0.0,2.034993904908499
notears,300,SCORE,86.0,0.8391945264501716,0.885,0.8610065604104462,16.080547354982848,111.29558268586794,23.519999999999996,0.06855621160137239,0.009800000000000008,0.03149690903738589,6.855621160137234,11.84093525973956
notears,400,DAS,447.0,0.14889336016096577,0.025,0.04279300968024469,85.11066398390341,5.958739680051805,3.9200000000000004,0.011830985915492939,0.0049000000000000024,0.007675594869607884,1.1830985915493026,0.4099374237855269
notears,400,GIES,758.0,0.2996146435452794,0.9093567251461988,0.4507246376811594,64.45086705202311,0.9407879610856373,0.0,0.0,0.0,0.0,0.0,0.02028197900454197
notears,400,MLPNotears,119.0,0.8114796638181232,0.9117274762740758,0.8586774994357933,18.06700459529184,126.59464833537737,5.879999999999999,0.011125141083521476,0.00021817672951171652,0.006325434439178391,0.9011709932279928,13.83516266306241
notears,400,Notears,327.0,0.9101123595505618,0.2025,0.33128834355828224,8.98876404494382,36.89575858513514,0.0,0.0,0.0,0.0,0.0,0.20365743382771997
notears,400,SCORE,154.5,0.7694371330228791,0.8680169037311894,0.8157544378698225,21.701761490180196,213.05928429762525,4.9,0.00644867382061145,0.0013131313131313905,0.003044378698224753,1.553634338935008,97.95478238407773
notears,500,DAS,524.5,0.2627450980392157,0.03432262655510024,0.06069593992291561,64.75490196078431,37.74236923456192,0.9800000000000001,0.09031372549019608,0.015378254361642082,0.02647765386415961,2.7862745098039223,1.5229114913940431
notears,500,GIES,978.0,0.28863636363636364,0.9071428571428571,0.43793103448275855,65.07575757575758,2.5254226585229236,0.0,0.0,0.0,0.0,0.0,1.151496499141057
notears,500,MLPNotears,143.0,0.8250813876150804,0.8990722729313183,0.8604830242844728,15.712010361606048,158.23195161024728,0.0,0.0026140651801028637,0.006598832859494216,0.0016007020823556061,0.8408233276157809,4.113550045172321
notears,500,Notears,393.0,0.9349593495934959,0.23,0.3691813804173355,6.504065040650407,48.24061638315519,0.0,0.0,0.0,0.0,0.0,0.09920405793189446
notears,500,SCORE,358.0,0.5729194903767959,0.8126201468064917,0.6719593345656193,35.054911240869494,284.6106707811356,31.360000000000003,0.0300189753320683,0.00814751446678165,0.02344029574861375,2.6472126775732026,64.5462436052958
